image_rel,session,group,set_label,category,human_reject,assign_shift_px,assign_corr,drift_info_px,contrast_first,spine_drop,unc_dist_px,drift_df_px,drift_local_px,z_match_corr,z_neighbor_corr,bead_fraction,bright_cv,low_assign_corr,low_contrast,low_spine_drop,low_z_match,low_z_neighbor
keep/20260701_pos1__highmag_4_set0.png,20260701,pos1__highmag_4_,0.0,9,False,1.25,0.8405482786215147,5.614267586715983,2.25,1.0,0.0,2.6248809496813377,0.5385164807134504,0.774025137494404,0.9645013890129026,0.1353211009174312,0.726617086867121,-0.8405482786215147,-2.25,-1.0,-0.774025137494404,-0.9645013890129026
keep/20260701_pos1__highmag_4_set1.png,20260701,pos1__highmag_4_,1.0,9,False,1.5,0.7126461906805732,5.360037520249733,2.571428571428572,0.9444444444444444,0.9549999833106996,1.9646882704388504,0.4242640687119285,0.4096384755250589,0.8905593508573452,0.07844630616907845,0.695619270225875,-0.7126461906805732,-2.571428571428572,-0.9444444444444444,-0.4096384755250589,-0.8905593508573452
keep/20260701_pos1__highmag_4_set2.png,20260701,pos1__highmag_4_,2.0,9,False,2.7613402542968157,0.6565985372915828,9.52732928893934,1.5,0.6666666666666666,0.0,4.997999599839919,1.0,0.6114513962981776,0.9573677546236871,0.14166031987814165,0.7290873048037044,-0.6565985372915828,-1.5,-0.6666666666666666,-0.6114513962981776,-0.9573677546236871
keep/20260701_pos1__highmag_5_set0.png,20260701,pos1__highmag_5_,0.0,9,False,1.6770509831248424,0.6989336411460483,6.212889874580288,2.0,1.0,0.0,2.729468812791236,0.5385164807134505,0.757489024640033,0.9724745182539629,0.11305007587253414,0.590948061452984,-0.6989336411460483,-2.0,-1.0,-0.757489024640033,-0.9724745182539629
keep/20260701_pos1__highmag_5_set1.png,20260701,pos1__highmag_5_,1.0,9,False,1.8200274723201293,0.666885749791693,6.307138753093167,1.0555555555555556,0.8612440191387559,0.9549999833106996,3.7363083384538807,0.4242640687119285,0.8239385026424939,0.9759723028424385,0.06912442396313365,0.5950481758765364,-0.666885749791693,-1.0555555555555556,-0.8612440191387559,-0.8239385026424939,-0.9759723028424385
keep/20260701_pos1__highmag_5_set2.png,20260701,pos1__highmag_5_,2.0,9,False,1.9039432764659767,0.6393748304537392,5.700877125469552,3.034482758620689,0.8238636363636364,3.2792999744415283,3.705401462729781,0.316227766016838,0.7983378868549539,0.9772317533124628,0.0855614973262032,0.6377754251436651,-0.6393748304537392,-3.034482758620689,-0.8238636363636364,-0.7983378868549539,-0.9772317533124628
keep/20260701_pos1__highmag_5_set3.png,20260701,pos1__highmag_5_,3.0,9,False,1.7677669529663689,0.5515621324841429,6.129437200913896,1.3,0.5982905982905983,1.3693000078201294,4.741307836451879,0.5,0.758748646998069,0.9773425124831097,0.07910906298003072,0.5994782054616568,-0.5515621324841429,-1.3,-0.5982905982905983,-0.758748646998069,-0.9773425124831097
keep/20260701_pos1__highmag_6_set0.png,20260701,pos1__highmag_6_,0.0,9,False,1.274754878398196,0.8179523596193512,5.135172742488951,1.3333333333333333,1.0,0.0,1.334166406412634,3.939543120718442,0.8198336380596238,0.84971762011228,0.054573405073020755,0.9975319832003402,-0.8179523596193512,-1.3333333333333333,-1.0,-0.8198336380596238,-0.84971762011228
keep/20260701_pos1__highmag_6_set1.png,20260701,pos1__highmag_6_,1.0,9,False,1.0606601717798212,0.8035267584475619,3.773592412071028,1.0,1.3333333333333333,0.0,3.55105618091294,0.7999999999999999,0.7105315361624667,0.8443727002872543,0.03269961977186312,1.0404772418392547,-0.8035267584475619,-1.0,-1.3333333333333333,-0.7105315361624667,-0.8443727002872543
keep/20260701_pos1__highmag_6_set2.png,20260701,pos1__highmag_6_,2.0,9,False,1.4577379737113252,0.7661332587463356,4.738143094337341,1.5,0.9444444444444444,0.0,1.60312195418814,3.8897300677553446,0.7462538027375842,0.8646141383279751,0.08861726508785332,0.9104569212700213,-0.7661332587463356,-1.5,-0.9444444444444444,-0.7462538027375842,-0.8646141383279751
keep/20260701_pos1__highmag_6_set3.png,20260701,pos1__highmag_6_,3.0,9,False,2.25,0.7298391185096839,9.512623199982183,2.0,1.0,0.9549999833106996,3.66742416417845,4.738143096192852,0.7794289694466111,0.9151629152930563,0.07698113207547169,0.9660555598239421,-0.7298391185096839,-2.0,-1.0,-0.7794289694466111,-0.9151629152930563
keep/20260701_pos2__highmag_1_set0.png,20260701,pos2__highmag_1_,0.0,9,False,1.346291201783626,0.7625846479733123,2.601922372493948,2.333333333333333,0.8571428571428571,0.0,2.4083189157584592,0.3,0.8564650378363763,0.9541709516198718,0.08742331288343558,0.6992964830466926,-0.7625846479733123,-2.333333333333333,-0.8571428571428571,-0.8564650378363763,-0.9541709516198718
keep/20260701_pos2__highmag_1_set1.png,20260701,pos2__highmag_1_,1.0,9,False,0.5590169943749475,0.7242983636382009,5.056678665153604,1.3333333333333333,1.0,2.3243000507354736,4.301162633521313,2.002498439450078,0.8441872521918112,0.9525629583600128,0.0703902065799541,0.6825981118555619,-0.7242983636382009,-1.3333333333333333,-1.0,-0.8441872521918112,-0.9525629583600128
keep/20260701_pos2__highmag_1_set2.png,20260701,pos2__highmag_1_,2.0,9,False,1.8200274723201293,0.7472672595036347,1.3416408131558812,0.6666666666666666,1.3333333333333333,0.0,0.4472135954999575,0.8999999999999999,0.8958664881883321,0.9541222398192288,0.07616146230007616,0.6904323774503801,-0.7472672595036347,-0.6666666666666666,-1.3333333333333333,-0.8958664881883321,-0.9541222398192288
keep/20260701_pos2__highmag_2_set0.png,20260701,pos2__highmag_2_,0.0,9,False,1.8200274723201293,0.9181721254721804,3.2062439084692307,3.0,0.787878787878788,0.0,1.3,1.5524174696260025,0.9220564573448211,0.9766622271718508,0.08108108108108109,0.8351556956564907,-0.9181721254721804,-3.0,-0.787878787878788,-0.9220564573448211,-0.9766622271718508
keep/20260701_pos2__highmag_2_set1.png,20260701,pos2__highmag_2_,1.0,9,False,2.704163456597992,0.6418312233830257,3.7121422622975646,3.875,0.6212664277180406,0.0,2.7,5.903388857258177,0.9162443653543894,0.9721576455860932,0.07769230769230769,0.7520740718989738,-0.6418312233830257,-3.875,-0.6212664277180406,-0.9162443653543894,-0.9721576455860932
keep/20260701_pos2__highmag_2_set2.png,20260701,pos2__highmag_2_,2.0,9,False,1.0307764064044151,0.8635292940122851,10.720074535531545,1.125,0.9411764705882352,1.909999966621399,2.4515301344262523,2.8442925306655784,0.8988232232742548,0.9740216652524163,0.05517241379310345,0.8111610834208156,-0.8635292940122851,-1.125,-0.9411764705882352,-0.8988232232742548,-0.9740216652524163
keep/20260701_pos2__highmag_2_set3.png,20260701,pos2__highmag_2_,3.0,9,False,2.3717082451262845,0.8652474785503171,4.887739812871311,1.181818181818182,0.9565217391304348,4.107900142669678,3.3060550509633075,0.4123105625617661,0.864134245229812,0.9649172308495182,0.07421576128538639,0.8208109765931634,-0.8652474785503171,-1.181818181818182,-0.9565217391304348,-0.864134245229812,-0.9649172308495182
keep/20260701_pos2__highmag_3_set0.png,20260701,pos2__highmag_3_,0.0,2,True,1.5811388300841898,0.9124595185034576,2.501999208203102,1.0909090909090908,0.8333333333333334,13.657899856567385,2.433105012119288,0.3605551275463989,0.8021373412195778,0.9770542671738844,0.031578947368421054,0.9100015224938227,-0.9124595185034576,-1.0909090909090908,-0.8333333333333334,-0.8021373412195778,-0.9770542671738844
keep/20260701_pos2__highmag_3_set1.png,20260701,pos2__highmag_3_,1.0,9,False,2.3048861143232218,0.9021936026051552,2.236067974567629,1.7,0.8496732026143791,0.0,2.596150997149434,1.60312195418814,0.9331518980769162,0.988006112862003,0.03186646433990895,0.990289352880241,-0.9021936026051552,-1.7,-0.8496732026143791,-0.9331518980769162,-0.988006112862003
keep/20260701_pos2__highmag_3_set2.png,20260701,pos2__highmag_3_,2.0,9,False,1.6770509831248424,0.8862135004950816,5.456189233238338,0.7692307692307693,0.9454545454545454,1.909999966621399,2.154065922853801,1.2649110640673518,0.8918666401271862,0.9833169502965753,0.06003039513677812,0.9004665643608099,-0.8862135004950816,-0.7692307692307693,-0.9454545454545454,-0.8918666401271862,-0.9833169502965753
keep/20260701_pos2__highmag_3_set3.png,20260701,pos2__highmag_3_,3.0,9,False,4.16082924427331,0.8621852292774886,3.920459253514711,1.3571428571428572,0.7368421052631579,0.0,1.3601470508735438,1.8788294228055935,0.8649565893056019,0.9864083563654833,0.03144171779141104,0.9184831859665998,-0.8621852292774886,-1.3571428571428572,-0.7368421052631579,-0.8649565893056019,-0.9864083563654833
keep/20260701_pos2__highmag_4_set0.png,20260701,pos2__highmag_4_,0.0,9,False,0.9013878188659972,0.8983605942882614,3.405877237571709,1.8,1.1111111111111112,0.9549999833106996,0.4242640687119285,0.4123105625617661,0.9483766249634493,0.9802956381514571,0.019892884468247895,0.8431790111824451,-0.8983605942882614,-1.8,-1.1111111111111112,-0.9483766249634493,-0.9802956381514571
keep/20260701_pos2__highmag_4_set1.png,20260701,pos2__highmag_4_,1.0,9,False,1.274754878398196,0.8830398383154043,1.7117243173422525,1.6923076923076923,0.7755681818181819,0.0,0.5385164807134505,0.9219544457292886,0.9632347852106732,0.9887420109518873,0.01984732824427481,0.9510678942450818,-0.8830398383154043,-1.6923076923076923,-0.7755681818181819,-0.9632347852106732,-0.9887420109518873
keep/20260701_pos2__highmag_4_set2.png,20260701,pos2__highmag_4_,2.0,9,False,0.7071067811865476,0.8133171879219195,4.11096086321448,2.958333333333333,0.7357083678541838,0.0,0.4123105625617661,0.316227766016838,0.9030648739081115,0.9855808152155702,0.045351473922902494,0.949730402632508,-0.8133171879219195,-2.958333333333333,-0.7357083678541838,-0.9030648739081115,-0.9855808152155702
keep/20260701_pos2__highmag_5_set0.png,20260701,pos2__highmag_5_,0.0,9,False,1.4577379737113252,0.924202427179793,2.9154758999920496,2.1,0.8095238095238094,0.9549999833106996,1.9,1.1704699910719625,0.9423438852830981,0.9835442503311156,0.07424242424242425,0.9506989651077662,-0.924202427179793,-2.1,-0.8095238095238094,-0.9423438852830981,-0.9835442503311156
keep/20260909_AP5_12_pos1__highmag_1_set0.png,20260909,AP5_12_pos1__highmag_1_,0.0,9,False,1.7677669529663689,0.7969411254957661,6.708203932499369,1.875,0.9333333333333332,0.0,6.149186938124422,8.253787009609589,0.4788265471442223,0.9864785969385481,0.014274981217129978,0.8776927223170982,-0.7969411254957661,-1.875,-0.9333333333333332,-0.4788265471442223,-0.9864785969385481
keep/20260909_AP5_12_pos1__highmag_1_set2.png,20260909,AP5_12_pos1__highmag_1_,2.0,9,False,1.346291201783626,0.649320521823714,5.0,1.0,1.0,0.0,5.25,5.062114182829147,0.8574587750834488,0.9903742623569209,0.013127413127413128,0.9200009430807427,-0.649320521823714,-1.0,-1.0,-0.8574587750834488,-0.9903742623569209
keep/20260909_AP5_12_pos1__highmag_2_set0.png,20260909,AP5_12_pos1__highmag_2_,0.0,9,False,2.850438562747845,0.878045970968859,7.810249675906654,1.6666666666666667,0.75,0.0,7.9726093595509875,7.850159234053791,0.8183045719824769,0.977362555068712,0.06291635825314582,1.0409634210340446,-0.878045970968859,-1.6666666666666667,-0.75,-0.8183045719824769,-0.977362555068712
keep/20260909_AP5_12_pos1__highmag_2_set1.png,20260909,AP5_12_pos1__highmag_2_,1.0,9,False,2.462214450449026,0.5421391267850598,6.082762530298219,1.0,1.0,1.909999966621399,6.046693311223912,5.5901699437494745,0.8944543555779336,0.9759074290202748,0.08104395604395605,1.0405253078093188,-0.5421391267850598,-1.0,-1.0,-0.8944543555779336,-0.9759074290202748
keep/20260909_AP5_12_pos1__highmag_2_set2.png,20260909,AP5_12_pos1__highmag_2_,2.0,9,False,2.3048861143232218,0.4679585527379256,9.0,1.0,0.75,0.0,9.003471552684553,4.609772228646444,0.8311956427068792,0.9587906465246196,0.03576437587657784,1.211348826363673,-0.4679585527379256,-1.0,-0.75,-0.8311956427068792,-0.9587906465246196
keep/20260909_AP5_12_pos1__highmag_2_set3.png,20260909,AP5_12_pos1__highmag_2_,3.0,2,True,0.5,0.4030447963003223,4.123105625617661,1.5,0.6666666666666666,28.109298706054688,3.5794552658190883,5.0,0.6855453525602624,0.954362682956528,0.03709311127933384,1.0784871892299899,-0.4030447963003223,-1.5,-0.6666666666666666,-0.6855453525602624,-0.954362682956528
keep/20260909_AP5_12_pos1__highmag_4_set0.png,20260909,AP5_12_pos1__highmag_4_,0.0,9,False,1.4577379737113252,0.7626062820707814,10.816653826391969,1.3333333333333333,0.5625,1.909999966621399,10.891510455395984,7.420411039827915,0.8439371670769454,0.991636420955962,0.03547169811320755,0.7766074198247612,-0.7626062820707814,-1.3333333333333333,-0.5625,-0.8439371670769454,-0.991636420955962
keep/20260909_AP5_12_pos1__highmag_4_set1.png,20260909,AP5_12_pos1__highmag_4_,1.0,9,False,3.0413812651491097,0.5981588729796071,9.0,1.6,0.78125,0.9549999833106996,9.003471552684553,6.209871174187111,0.5329359099658788,0.990512236650658,0.018670649738610903,0.842833961243034,-0.5981588729796071,-1.6,-0.78125,-0.5329359099658788,-0.990512236650658
keep/20260909_AP5_12_pos1__highmag_5_set0.png,20260909,AP5_12_pos1__highmag_5_,0.0,9,False,2.23606797749979,0.6162562817023166,9.219544457292889,2.6666666666666665,1.03125,0.0,9.572094859538325,8.139410298049853,0.8617483758605186,0.9874659820628267,0.03208556149732621,0.8964761798215248,-0.6162562817023166,-2.6666666666666665,-1.03125,-0.8617483758605186,-0.9874659820628267
keep/20260909_AP5_12_pos1__highmag_5_set1.png,20260909,AP5_12_pos1__highmag_5_,1.0,9,False,1.0307764064044151,0.4230283918782725,6.324555320336759,1.0769230769230769,0.9948979591836736,0.0,6.0878978309429606,5.857687256929991,0.8687436018522342,0.9899123214863368,0.01393188854489164,1.229402607168375,-0.4230283918782725,-1.0769230769230769,-0.9948979591836736,-0.8687436018522342,-0.9899123214863368
keep/20260909_AP5_12_pos1__highmag_6_set3.png,20260909,AP5_12_pos1__highmag_6_,3.0,9,False,0.5590169943749475,0.7978035221370134,4.0,2.0,0.75,0.0,4.5,0.25,0.5172216050726051,0.9873866569469624,0.006756756756756757,1.2667649104083947,-0.7978035221370134,-2.0,-0.75,-0.5172216050726051,-0.9873866569469624
keep/20260909_AP5_14_pos1__highmag_1_set1.png,20260909,AP5_14_pos1__highmag_1_,1.0,9,False,2.6100766272276377,0.3025330339964404,14.142135623730953,0.5,1.0,1.3693000078201294,14.080127840328725,4.272001872658765,0.566149013144843,0.9212983240868529,0.05744822979291917,0.7625591739935175,-0.3025330339964404,-0.5,-1.0,-0.566149013144843,-0.9212983240868529
keep/20260909_AP5_14_pos1__highmag_1_set2.png,20260909,AP5_14_pos1__highmag_1_,2.0,9,False,0.9013878188659972,0.2413825948689433,8.0,1.0,1.0,0.0,7.75,6.791538853603062,0.6859576528349418,0.8772173985352535,0.024080267558528427,0.7552544947112771,-0.2413825948689433,-1.0,-1.0,-0.6859576528349418,-0.8772173985352535
keep/20260909_AP5_14_pos1__highmag_3_set0.png,20260909,AP5_14_pos1__highmag_3_,0.0,9,False,2.25,0.378547290158684,10.44030650891055,1.0,1.0,0.0,10.277402395547233,10.75,0.7342514839118149,0.9081542832214887,0.10592105263157894,0.7423169057708059,-0.378547290158684,-1.0,-1.0,-0.7342514839118149,-0.9081542832214887
keep/20260909_AP5_14_pos1__highmag_4_set1.png,20260909,AP5_14_pos1__highmag_4_,1.0,2,True,3.2015621187164243,0.3779232061720404,6.324555320336759,1.5,1.3333333333333333,9.550000190734863,5.706356105256663,7.254309064273454,0.04354324179930736,0.8852373275409471,0.08651766402307137,0.8925976506006397,-0.3779232061720404,-1.5,-1.3333333333333333,-0.04354324179930736,-0.8852373275409471
keep/20260909_AP5_14_pos1__highmag_6_set0.png,20260909,AP5_14_pos1__highmag_6_,0.0,9,False,1.0307764064044151,0.7308061709730047,8.0,1.0,1.0,0.0,8.0,9.89002022242624,0.7093089307011976,0.9163818937743307,0.08487874465049929,0.9010433488011333,-0.7308061709730047,-1.0,-1.0,-0.7093089307011976,-0.9163818937743307
keep/20260909_AP5_14_pos1__highmag_6_set1.png,20260909,AP5_14_pos1__highmag_6_,1.0,9,False,0.75,0.656729231052721,10.0,1.3333333333333333,0.75,0.9549999833106996,9.75320460156558,9.0,0.8612988223736356,0.9766412555858377,0.043343653250773995,0.8886967143322365,-0.656729231052721,-1.3333333333333333,-0.75,-0.8612988223736356,-0.9766412555858377
keep/20260909_cnt_2_pos1__highmag_1_set0.png,20260909,cnt_2_pos1__highmag_1_,0.0,9,False,2.2638462845343543,0.7451353537032366,7.280109889280518,2.6666666666666665,0.9375,0.9549999833106996,7.403546447480424,7.215434844830906,0.7769330670376843,0.9503490419075629,0.019476158495634655,1.0034802307788628,-0.7451353537032366,-2.6666666666666665,-0.9375,-0.7769330670376843,-0.9503490419075629
keep/20260909_cnt_2_pos1__highmag_2_set0.png,20260909,cnt_2_pos1__highmag_2_,0.0,9,False,1.4142135623730951,0.8959606292586488,5.0,2.0,0.6666666666666666,1.3693000078201294,4.451123453691214,8.0,0.7012746398013355,0.9712276571037011,0.08172362555720654,0.8212624799836341,-0.8959606292586488,-2.0,-0.6666666666666666,-0.7012746398013355,-0.9712276571037011
keep/20260909_cnt_2_pos1__highmag_2_set1.png,20260909,cnt_2_pos1__highmag_2_,1.0,2,True,0.9013878188659972,0.8450681075054456,9.486832980505138,2.0,1.0,4.234300136566162,9.410765112359355,8.077747210701755,0.4055106031300994,0.9620002714626,0.11424219345011424,0.8211167975061163,-0.8450681075054456,-2.0,-1.0,-0.4055106031300994,-0.9620002714626
keep/20260909_cnt_2_pos1__highmag_2_set3.png,20260909,cnt_2_pos1__highmag_2_,3.0,2,True,1.274754878398196,0.7459304888527539,7.211102550927978,1.0,1.0,0.0,6.946221994724902,9.300537618869138,0.40066085694899306,0.962686831885393,0.023340627279358133,0.9623533598997009,-0.7459304888527539,-1.0,-1.0,-0.40066085694899306,-0.962686831885393
keep/20260909_cnt_2_pos1__highmag_3_set0.png,20260909,cnt_2_pos1__highmag_3_,0.0,9,False,2.549509756796392,0.476800047078968,4.0,1.5,1.0,0.0,4.5,9.290452088031024,0.7533908569619151,0.978668542321675,0.08984375,1.172352129280508,-0.476800047078968,-1.5,-1.0,-0.7533908569619151,-0.978668542321675
