image_rel,session,group,set_label,category,human_reject,assign_shift_px,assign_corr,drift_info_px,contrast_first,spine_drop,unc_dist_px,drift_df_px,drift_local_px
keep/20260623_2_pos1__highmag_5_set1.png,20260623,2_pos1__highmag_5_,1.0,2,True,3.0516389039334255,0.5997841308131032,1.299999940395355,1.8571428571428572,1.0769230769230769,2.3243000507354736,1.1000000000000014,1.9026297590440449
keep/20260623_2_pos1__highmag_5_set2.png,20260623,2_pos1__highmag_5_,2.0,9,False,3.400367627183861,0.5256002671542945,1.1999999761581421,1.8681318681318682,0.8170278637770898,1.3693000078201294,1.8248287590894656,0.14142135623730953
keep/20260623_2_pos1__highmag_6_set0.png,20260623,2_pos1__highmag_6_,0.0,9,False,3.2015621187164243,0.6759082918472902,0.8062257805594657,1.6153846153846154,1.0974025974025974,0.9549999833106995,0.8062257748298548,0.14142135623730953
keep/20260623_2_pos1__highmag_6_set1.png,20260623,2_pos1__highmag_6_,1.0,9,False,5.350233639758174,0.527289662478981,1.2041594596116931,0.8823529411764706,0.6725274725274726,0.0,0.6403124237432848,0.2
keep/20260623_2_pos1__highmag_7_set0.png,20260623,2_pos1__highmag_7_,0.0,9,False,2.57390753524675,0.7669320663657413,0.42426407081927087,1.5,1.0,0.0,0.6403124237432849,0.6082762530298219
keep/20260623_2_pos1__highmag_7_set1.png,20260623,2_pos1__highmag_7_,1.0,9,False,1.118033988749895,0.6795786076914189,3.7054014627297804,1.7941176470588236,0.7773943054357204,0.0,1.6031219541881399,0.4
keep/20260623_2_pos1__highmag_7_set2.png,20260623,2_pos1__highmag_7_,2.0,9,False,1.5811388300841898,0.6564504412023843,1.5132745728864856,2.375,0.5726315789473685,0.0,0.5099019513592786,0.316227766016838
keep/20260623_3_pos1__highmag_2_set0.png,20260623,3_pos1__highmag_2_,0.0,9,False,1.25,0.7492785881703642,1.5000000178813937,1.7575757575757576,0.9347290640394088,0.9549999833106995,1.118033988749895,0.848528137423857
keep/20260623_3_pos1__highmag_2_set1.png,20260623,3_pos1__highmag_2_,1.0,9,False,1.5811388300841898,0.695958140028304,3.4014702628478215,1.64,0.8581752484191509,1.3693000078201294,1.0999999999999999,0.223606797749979
keep/20260623_3_pos1__highmag_2_set2.png,20260623,3_pos1__highmag_2_,2.0,9,False,3.5794552658190883,0.7014631128038784,9.264987860544036,1.9230769230769231,0.8899999999999999,0.0,4.957822102496216,6.5
keep/20260623_3_pos1__highmag_3_set0.png,20260623,3_pos1__highmag_3_,0.0,9,False,1.25,0.5544266389562191,0.5830952004733007,1.6363636363636365,0.8600823045267489,4.648600101470947,2.0396078054371145,0.316227766016838
keep/20260623_3_pos1__highmag_5_set0.png,20260623,3_pos1__highmag_5_,0.0,9,False,1.9525624189766635,0.7866642405295905,1.1045361181775963,2.5,0.8307692307692308,3.2792999744415283,1.2,0.316227766016838
keep/20260623_3_pos1__highmag_5_set1.png,20260623,3_pos1__highmag_5_,1.0,9,False,1.6007810593582121,0.6511669599480271,0.5099019557428156,2.3333333333333335,0.5714285714285714,0.0,1.992485884517127,0.4123105625617661
keep/20260623_3_pos1__highmag_5_set2.png,20260623,3_pos1__highmag_5_,2.0,9,False,1.6770509831248424,0.5626942641434914,4.501110997773628,1.411764705882353,0.4958333333333333,0.0,1.1401754250991378,1.2206555615733703
